volume_m3,head_m,pipe_diameter_m,pump_power_kw,turbine_power_kw,pv_kwp,daily_energy_kwh,evaporation_rate_mm_month,reservoir_type_code,latitude,longitude,annual_solar_yield_kwh_per_kwp,location,design_id,efficiency,realized_efficiency,cost,autonomy,load_served_ratio,pumped,generated,unmet,curtailed,water_balance_residual_m3,is_physically_valid
35.93465843410801,43.69214718499689,0.25266615311732776,3.734727854739712,14.403992753381203,22.909242935172028,29.905527495577864,36.445617504034196,1,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0010,76.49005056597798,76.49005056597798,1663737.5502144024,0.05794113146084123,0.48731416572388453,568.103396445221,434.5425752079879,5596.231214441241,27964.9247719241,3.907985046680551e-14,True
45.872724623276284,13.403656772371695,0.21659008785985678,10.286142108978305,22.71387539183039,19.75553122740085,22.53132439243364,33.47753192489281,0,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0011,76.44731892003563,76.44731892003563,1326351.6438233294,0.030117064826265565,0.48014956030060985,301.80698127741954,230.7233455000811,4275.215395731921,24797.642847454466,5.684341886080802e-14,True
235.85968042278031,32.803895904138244,0.2388632671130499,3.568416405355614,10.530795455285617,15.985519510776454,22.11292908868243,52.10716928579538,0,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0012,76.42598857454844,76.42598857454844,3253016.4845966054,0.3861485313750793,0.7702501690964199,3431.1802147528915,2622.3133988992113,1854.3612274012917,16292.393944335341,1.7621459846850485e-12,True
418.3857321050018,23.542716278408996,0.19561180734778927,19.899608032427953,2.8725805415009344,27.247888891971503,25.143367703913174,62.797919291306904,0,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0013,75.76108408527152,75.76108408527152,4332072.763893226,0.4323460720380237,0.8001716882647534,4136.886081619548,3134.14974280768,1833.8902026581954,31400.39064378048,4.490630090003833e-12,True
61.76349957807717,14.874219032445357,0.1519689791096832,20.44566607804264,2.693259820278032,23.75187199704058,40.05675755441199,32.73265650977326,3,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0014,76.1635245163737,76.1635245163737,592862.7411251093,0.02531114582856067,0.44466624555906276,152.58080454877614,116.21091847978735,8119.377390649024,28109.20810347688,6.217248937900877e-15,True
278.5250727269662,30.361657631470344,0.3120553089689171,4.65828431321506,17.41771296994159,14.187833541729045,39.46037172022582,74.60310867725124,3,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0015,76.47128818743298,76.47128818743298,2020930.8268220765,0.23651034021143694,0.47135556159160164,1246.2967721817465,953.0591963257783,7614.08470731028,13613.640931724649,3.943512183468556e-13,True
179.92818208969797,10.429320973476324,0.19900052930079726,2.189801456077362,3.0077931878667767,9.824459698002991,25.566948323032225,41.40519196140801,3,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0016,76.12424327146083,76.12424327146083,625376.6366737715,0.08100239536242185,0.4344035054691091,303.4122490671767,230.97027859530817,5278.110366786204,10204.697026695601,4.085620730620576e-14,True
325.7630406089706,32.795656970354585,0.15899832797208807,28.16698737801529,3.292265499579571,10.081825134642827,42.84925410032329,56.3446129527022,2,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0017,75.80108290588703,75.80108290588703,1691951.3800182098,0.2751670378217708,0.5051200095924842,2689.576365375876,2038.7280105357108,7739.912037220079,6155.470332043347,2.842170943040401e-14,True
720.8808530645896,7.678503497752953,0.31563354425918255,17.674503418998903,3.043012687880702,11.529793713198393,10.227314444287092,32.75235503024651,1,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0018,76.31509047706722,76.31509047706722,3467260.377426046,0.5973102922051942,0.832518218130265,1823.1188112809941,1391.314770333523,625.2044291080173,13278.970522374633,-6.0254023992456496e-12,True
43.15542335825682,42.9497613963773,0.1646191869289853,2.550848202837995,2.587411797897889,26.214122573499925,26.920304977437766,57.555416136687256,0,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0019,76.39386645540856,76.39386645540856,1087402.2828760638,0.07598671872029678,0.5224808425567693,861.9725984675049,658.4941957554807,4692.060893093426,32901.27956332511,7.105427357601002e-14,True
71.96474148444683,42.64426213441209,0.05464434249188407,4.5272866637256275,16.65664686485552,5.583458468420806,23.305053690845053,78.74527666659694,1,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0020,55.65068849087546,55.65068849087546,868991.603521219,0.14532883627819332,0.44693404753632976,1082.8464047908565,602.6114795648039,4704.5695766116305,3862.5953613671363,3.552713678800501e-14,True
642.9067270340408,15.64252747397865,0.2560277088274983,28.87430918431882,9.92330175985225,14.671167892084389,24.59282926767369,75.57003086042397,2,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0021,76.21351837544803,76.21351837544803,2559183.3047656473,0.45130269971697495,0.6262896041126343,2229.092003079372,1698.8694433725395,3354.567525988645,15248.832828537006,4.263256414560601e-13,True
451.29028887081915,41.987587053084,0.06806677854852765,26.06139411596493,2.3184536521815278,7.246402562436218,26.35944254849167,38.43851719850006,2,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0022,55.743006230212565,55.743006230212565,1667116.4675817501,0.7933452280154896,0.6575367933987002,4684.106327216005,2611.0616818097988,3294.9058150734068,2171.0107970497643,3.268496584496461e-13,True
249.66372151989978,38.87512669981486,0.2094481010205138,3.0292250084020313,3.3856866085239044,8.5950056087085,39.48783501895271,73.6642296435192,2,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0023,76.40339793428484,76.40339793428484,1563832.7770483962,0.27125981650700653,0.4904115350439928,2291.2646744662093,1750.6040669601139,7344.729009586624,4928.565528933651,-3.694822225952521e-13,True
115.71791212421851,16.835049847853988,0.21232173123469805,10.089391639226017,12.22318433648404,25.66278539886621,31.733485431489456,54.50221883714765,0,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0024,76.2766089247606,76.2766089247606,1828648.206984327,0.06775147435037013,0.5095251820222119,913.1736433221583,696.537888720831,5681.033554145863,31316.047044320738,2.8421709430404007e-13,True
207.4227995543682,13.11900562034455,0.18933344058730195,11.702320148689536,5.603419292371939,22.296491510073402,20.94323542722735,59.101688404392846,3,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0025,75.94026343754487,75.94026343754487,872895.1765590535,0.14339538184326356,0.5000576245824132,421.9246696458275,320.4107056370323,3821.6999669724964,28599.854898217713,3.197442310920451e-14,True
535.2698094131814,7.6878255633754815,0.06575978551953342,10.024377952086567,22.256792798940207,13.847271400080857,44.44682285540469,57.01015914558374,3,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0026,25.61425308757913,25.61425308757913,1529814.029306485,0.10217792455368752,0.4143251987424057,1213.6768102103715,310.874249832542,9501.455211965284,12574.612910775382,3.055333763768431e-13,True
36.82320871171863,42.095759367172,0.32693967831386717,2.323709305241638,21.90020267911697,22.840645398914823,48.10296471654506,76.617403448721,3,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0027,76.49687865942546,76.49687865942546,2183070.0511924657,0.035563923186945366,0.43376209670632154,229.4334239124616,175.50940789448097,9941.768487406789,25647.970860918693,5.995204332975845e-15,True
180.6061939267077,39.03008641748195,0.1534290012911007,15.131043386590623,19.626273878006913,13.572368048003646,19.557337645721795,56.520278316812174,3,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0028,76.09126367851319,76.09126367851319,1425658.5087024844,0.3977809214747676,0.5561181853747628,1053.9164198266678,801.9383219614558,3168.6184810488307,15576.260513309377,-1.0480505352461478e-13,True
74.41221823049136,19.547586613043038,0.17175683842010864,4.399116850613989,14.927558870842063,6.9428819979415515,21.233855464192317,50.24422549681674,3,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0029,76.34099880541257,76.34099880541257,801112.1235364975,0.07560144042717958,0.42113044793255466,228.75667760493278,174.6351325176832,4486.445826445987,6809.566962154504,-8.881784197001252e-15,True
239.4019166589342,43.35301434116256,0.16518398542021184,2.130889585393537,24.581697275286928,12.265159238579198,30.147280356121918,71.92477368814889,3,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0030,76.30710066796323,76.30710066796323,1597391.2829596833,0.37994463163556264,0.5172640964034166,1496.6934232159144,1142.0833571441526,5311.9087376475945,11844.760841555339,5.684341886080802e-14,True
627.4693600320448,44.31826099751949,0.14354555047712103,29.497572253264938,4.681824331281286,15.68571918370643,17.623349502971873,36.947537294003624,1,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0031,75.50826749626555,75.48863475543877,3545492.0711397147,1.7414391752909804,0.989495345039591,4575.116297958102,3453.6928318021437,67.5714301080257,15394.424533120375,1.0999201549566351e-11,True
122.12437883345898,10.235933123883852,0.25224996243386344,2.049055421630595,2.6210892471039413,18.2725221714605,33.04625700193609,59.25486734280362,1,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0032,76.39775047559183,76.39775047559183,932152.879866429,0.041747364260966695,0.45993378185643924,426.59859169289797,325.91172761392903,6514.215970635063,21005.82064651167,3.552713678800501e-15,True
63.03587989676036,16.208820898369147,0.20010725501720134,10.355648727394293,15.781736744836488,5.4615982991013095,34.93943108519238,43.95712139279387,1,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0033,76.42993440606149,76.42993440606149,1060072.4534814279,0.03227341656127447,0.36118174504159856,356.80457061096746,272.7054992757918,8146.780434204902,3276.636579787988,5.684341886080802e-14,True
156.44530502229992,12.854417469150516,0.14652006100474974,6.051833070054298,16.795809812753095,17.96457776578513,48.87069720237885,41.03162440949424,3,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0034,74.74808517059428,74.74808517059428,880613.0724096397,0.045413809054394114,0.42046853307861803,328.9539436000438,245.88677393418942,10337.568996295331,18621.673392496457,2.6645352591003757e-15,True
105.83673756910524,13.144821436810922,0.13559427699636323,11.776618773207408,14.78559561902543,11.302091299511545,25.500763582867997,79.93358193974976,2,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0035,75.15730689087951,75.15730689087951,894335.8575309678,0.060208731855306286,0.44622885889672687,334.25546039749224,251.21740217046548,5154.379236125705,12249.952276829796,5.3290705182007514e-14,True
655.8754310676911,12.173896506377595,0.07945868245161589,21.76285939261295,2.551150109624752,16.61779610964544,41.53060427350759,38.73987977034371,2,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0036,33.17641336621822,33.17641336621822,1984321.2221412107,0.2121799035566381,0.48887662844231444,3496.3962341588294,1159.9788675654204,7747.950804872677,14493.285038492306,-3.410605131648481e-13,True
211.33404542872626,40.634715886507934,0.17941568607783742,4.131527157414276,2.569951646762473,16.047887669529413,42.40256240709198,71.39312960349811,1,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0037,76.25643019985517,76.25643019985517,1740103.6483616862,0.22350956942072522,0.5470939267466344,2810.057026031405,2142.8491746317645,7009.597983022035,14274.550097652396,1.4210854715202004e-13,True
230.09792667210462,33.976252719821346,0.09056521276861113,2.7174982406170507,2.6143375483941047,5.71866541615402,30.85639696418567,71.54524754012178,1,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0038,70.75408848548349,70.75408848548349,1354911.9110952055,0.2796175979120984,0.5120939799434594,2485.7454708783534,1758.7665499891684,5495.082970169401,1847.3511888064397,-1.4210854715202004e-13,True
24.035799704415997,25.697401975541105,0.08492827084578985,13.62481635537889,5.189060097670094,7.6809019152498355,23.648030211339517,76.32539233922122,0,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0039,75.26039003830508,75.26039003830508,630114.734968782,0.028825334297254934,0.42220894152945626,276.20630922197296,207.87394563086386,4987.221448391938,7491.50954484202,8.881784197001252e-15,True
24.7776228925229,43.83521065645995,0.07846486893022997,27.9537275606216,4.281295484111352,6.16453479248024,39.00902714335433,69.71643842933457,3,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0040,75.38455249456447,75.38455249456447,659504.9774091233,0.03072834337082091,0.34947395668192344,162.6617955274286,122.62186663797554,9262.381649657616,3976.2696571974902,-1.7763568394002505e-15,True
33.78199842357332,34.08949871411718,0.285718839517727,7.6549602012228135,2.5921899030160866,6.496059708784375,47.154088665098314,43.25319362683121,0,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0041,76.49511595085465,76.49511595085465,1535335.0421894738,0.0269530629957618,0.35128770927477077,537.1840986613568,410.9195991405584,11165.14445937372,3303.4566936076117,1.9539925233402755e-14,True
712.5445553212058,25.210812571652905,0.3369341020804241,28.65515807176622,8.486009480005091,13.488015760896886,23.784945621060768,42.50066842275378,2,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0042,76.33390717993092,76.33390717993092,3258610.7955582375,0.8335242445387677,0.7724581433521299,3845.5857126075466,2935.485828386529,1975.4058007129493,12058.804236274846,1.4210854715202004e-14,True
271.49672715632806,19.195260856911318,0.08274483989624276,26.5123296487761,2.8046727845535977,5.98529355000077,22.01255614539578,53.999384865705565,0,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0043,53.406270139858144,53.406270139858144,2937299.978239591,0.26128210733870877,0.5620492980089653,2658.3227050776895,1419.7110050629753,3518.7512620199986,2976.3197487530515,7.389644451905042e-13,True
139.31352192051403,32.14818563898624,0.12366243557546043,17.76705472128769,20.256541141564405,14.95203895261211,28.20874823858274,44.344470579450196,3,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0044,75.07448419582158,75.07448419582158,1196175.6703515009,0.17522152430820803,0.48333202120049545,724.3187037200254,543.7785307516702,5319.713281965809,16653.557889216736,-8.43769498715119e-14,True
226.66214729737806,41.86864366248544,0.11964893102610172,3.050528402994347,2.862807850888493,12.958357881597337,21.45399499937765,60.345477963650794,3,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0045,75.56437456818364,75.56437456818364,877652.4396490713,0.48818141926118225,0.5699901695932251,1371.3309454522428,1036.2376521909468,3367.281494199015,14103.870179364565,1.616484723854228e-13,True
23.34909522465122,40.51036687767835,0.28665709343745,18.94297918074022,4.243183048027067,15.902234044321728,24.9737492384269,74.34819186447527,1,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0046,76.49732766608156,76.49732766608156,1695997.8627772578,0.04179978191210271,0.466129925710388,309.5157916031909,236.77130928095912,4866.449136841325,18874.91610734993,1.3766765505351941e-14,True
458.24334788424176,38.05576299289409,0.2642595554567422,5.872645111466458,3.8485299793258476,6.623569201496169,37.24796144585433,47.953610228491385,2,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0047,76.45453613160885,76.45453613160885,2390425.4774950817,0.5166966235995427,0.5549555177230748,3605.417165430101,2756.5049694389836,6050.604896902504,1268.004296458065,1.2079226507921703e-13,True
709.0969802401349,39.726480791253785,0.10698795461013588,16.25875609267067,9.766803581793832,12.212386725245176,44.490192474866845,62.118499407771175,1,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0048,70.8202807310948,70.8202807310948,3563160.8887212314,0.6987840370907555,0.736006093302467,8024.606388838295,5683.048772140649,4286.975998225327,3520.7382264911016,-2.3163693185779266e-12,True
428.64048526685343,23.730615156322592,0.08174208755273933,2.577888546847403,8.444752223716632,24.375494880377534,30.775538255760914,70.89727498425043,3,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0049,51.80672860604699,51.80672860604699,1066428.6715130084,0.3647691126897157,0.5262449899583529,1681.876119569911,871.3249967554981,5321.723883919214,28834.6987166699,-2.877698079828406e-13,True
26.176557219792592,10.284634171545328,0.1970871265144698,5.242215494409397,10.27370460265339,26.445411669277995,40.64079891281783,71.77707196787708,3,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0050,76.47883430904032,76.47883430904032,516957.2233726889,0.0073107287123584976,0.4431930836579336,40.290619652013646,30.813796245749153,8259.613440918296,31992.23540618509,8.881784197001252e-16,True
344.19197840745187,44.57710347400165,0.1738564609236005,15.412258521769257,21.35998985636059,24.76054956960481,33.45200896221644,64.66753834223773,0,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0051,75.83005524050789,75.83005524050789,4345797.923587216,0.5061880818387279,0.8265135989977364,6123.059737412292,4643.119581289038,2118.266054019896,24546.62031656231,2.2737367544323206e-12,True
67.02979090650109,31.419665890462124,0.12217878968277776,3.182438549627161,19.122152456249367,9.221647634753182,40.14887697816875,79.63476476981197,3,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0052,75.87555742794859,75.87555742794859,853357.8757796288,0.05789186691770909,0.38886953388563095,306.623958465418,232.65263769327748,8955.713694097405,7679.043529000808,2.531308496145357e-14,True
29.071087351529545,16.17461483530327,0.24307645673102435,20.125889013613207,18.1756783338665,10.060292343789776,15.30731836354731,57.748197008286134,3,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0053,76.49134321307625,76.49134321307625,1077474.2398783246,0.03390140042513415,0.4515144503618611,72.80002593096017,55.68571769405926,3064.4826680324213,12135.171615679437,-2.6645352591003757e-15,True
170.87137791908424,27.590976285271832,0.34052826262006336,4.750220823880267,5.239376253565243,14.00880128794497,39.57390267773916,68.5341892924088,3,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0054,76.48497020218825,76.48497020218825,1619462.859536461,0.13147677356867465,0.44156055800269095,706.9184926158389,540.6863984309828,8066.3642670895515,13890.332362096764,8.171241461241152e-14,True
23.047858187203293,33.74274327219281,0.1446121962557177,6.163959740541861,8.300892969918122,17.981582357787946,12.284543884531052,76.10394714013523,2,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0055,76.4503609181669,76.4503609181669,696930.2918221729,0.06986721860755617,0.4994348757455578,187.69654399239133,143.49468531310907,2244.4631961288437,23946.183506660836,1.4654943925052066e-14,True
452.4173341788502,7.328005183569447,0.10780566479247675,7.360734353222055,3.3608677971055982,29.52210358189162,28.197117634117085,37.057900339448025,3,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0056,46.792183621294136,46.792183621294136,988313.878249459,0.12976029312791948,0.48896021577077375,688.5396185080781,322.1827225976581,5259.5948527432365,37665.25886172386,3.197442310920451e-14,True
20.501935328803057,43.38663479837994,0.2587481016664425,7.135488658249201,17.083971561195177,10.299632928910999,39.806913063019174,56.45717259882127,3,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0057,76.49751417217115,76.49751417217115,1660742.3241025358,0.02466118010643093,0.3889728060343731,137.77553551316092,105.39485980496497,8877.933832105546,9340.131077443457,7.771561172376096e-15,True
439.8556463623448,6.215966383682197,0.34246409823324053,22.249591293047853,18.372260156850608,13.775113388185408,15.729115804345817,62.03445192450396,0,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0058,76.38243815135061,76.38243815135061,4699303.949157152,0.19183862296014154,0.6195472791494949,1258.9156399088438,961.5904600310523,2184.2274900826574,16239.568564471101,1.1368683772161603e-13,True
40.803698573126695,11.464486332193454,0.33660773340962413,2.9219323400751964,4.440421965684535,8.76187279242582,27.27344994782967,50.19170465660618,0,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0059,76.49538120869428,76.49538120869428,980081.1804312433,0.018929344885895007,0.4143350004468733,221.0847608535246,169.11963060923375,5830.183343800378,8604.375483789283,1.7763568394002505e-14,True
782.5192619222105,10.577761222878863,0.10824827908073549,2.3465551330531627,5.026281784655111,9.338793859668641,41.02429709136632,43.49599753581769,1,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0060,51.669541689448245,51.669541689448245,3335110.5381012284,0.22267382898648172,0.4807392546453648,3141.6895558834003,1623.296594830215,7775.342086139197,4905.603440677283,2.8990143619012088e-12,True
161.69741264477332,30.701226922632387,0.326254798107856,4.086065289892459,16.359160957890165,17.698883772775645,38.87068590860225,53.83539703348427,0,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0061,76.47824945434634,76.47824945434634,3125098.2948348187,0.14094774368291893,0.5457593453420836,2313.774806185516,1769.5344680863773,6444.675722155892,17530.042557444147,2.0605739337042905e-13,True
38.48195733648291,9.900268400965974,0.19547476539963293,3.057663916527975,4.592878528195705,8.13406028248804,15.094034037994629,48.366489837232436,1,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0062,76.45436064066304,76.45436064066304,494474.5834472819,0.027856100925369498,0.45003158079027666,133.80276436816374,102.2980480172125,3029.953344371387,9354.300973525385,1.1546319456101628e-14,True
68.3003421847352,25.985335664602694,0.32073814176942145,24.004005398424585,5.030055107902157,10.612935687285319,26.169254896421627,66.95739922415595,3,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0063,76.49295571272607,76.49295571272607,1483540.8577945817,0.07484820388370095,0.4347465479947391,268.30985312641405,205.23813712486827,5399.175508311883,11265.442488030294,3.241851231905457e-14,True
162.60914768554974,20.136515042378523,0.12894491771034988,12.06574175538122,2.1547165069629006,16.861714723974885,22.435800811364157,35.530072374664925,3,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0064,74.69458782243431,74.69458782243431,688806.9758474586,0.16106798980497314,0.49659425268547314,545.8150590531857,407.69430863255354,4122.423542026294,20391.46236901565,1.3145040611561853e-13,True
181.15538126432315,36.87289973670252,0.3237983433093171,29.661393269079614,4.223652025906963,10.101813488537399,16.262071706869726,61.23462324637896,3,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0065,76.43272482578239,76.43272482578239,2172924.7526002796,0.45331927962680013,0.5652746345139,980.4810547283982,749.4083865294854,2580.380299210489,11149.192917803048,2.9665159217984183e-13,True
30.119443022537865,36.468879115735966,0.15058908996029036,11.482582592688026,5.955456797778968,6.334491057258549,44.38089976505489,75.6619283718408,3,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0066,76.43475328243746,76.43475328243746,755451.0662376874,0.02731459584271364,0.33849199843600813,160.899345413209,122.98301769964316,10715.786913585553,3718.9806583327863,-2.886579864025407e-15,True
531.7515809825918,16.681471551058024,0.27356539844877853,15.967930916643473,7.304990751630384,26.656689662425155,13.302396452018906,68.87234480987944,2,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0067,76.22286089462142,76.22286089462142,2183140.949564855,0.7359270931855105,0.7488055121540669,1728.4917180190316,1317.5058378006984,1219.643362319283,34837.46492395047,3.460343123151688e-12,True
83.69078284839298,34.64061687674273,0.24941353152635365,11.573114815180448,7.385956031100983,10.341337678467173,25.035045209005432,30.947952651985712,2,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0068,76.47957412049911,76.47957412049911,1418068.293345849,0.12780163132444858,0.48128843380410996,797.953234552935,610.271235466832,4739.8781412040635,10499.340655908449,1.3500311979441904e-13,True
133.44624653878134,30.840578393220206,0.14826050796314189,3.345902693491275,10.715777624352468,15.805157946236001,18.436607229107526,48.67222691449311,0,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0069,75.97337421356121,75.97337421356121,1911863.9896867205,0.2463595506976281,0.6725900661181778,1959.7071330408596,1488.8556336749843,2203.2598491688354,18058.071480711435,5.613287612504791e-13,True
41.52967250811253,44.967096676375306,0.07938890878183964,14.78165644313511,15.547748553897224,22.972267942722134,44.532987774853304,47.464337090184415,0,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0070,70.56012334985743,70.56012334985743,1110915.90896313,0.04627996808312744,0.4690547858374276,924.4540121683597,652.2958912987006,8630.270506967827,25613.278504383212,4.618527782440651e-14,True
519.8338005246085,16.09042274126094,0.197359738522368,7.237952987588987,10.911796561693846,26.55945255566562,39.28567498781501,60.249774993753014,1,8.7542,80.4982,1458.7025860771812,Vavuniya,00-0071,75.11617838300856,75.11617838300856,2815516.0042009368,0.23497371298532044,0.5931817391034939,2872.096983462753,2157.409493430889,5833.477441491218,29521.860708650478,-9.663381206337363e-13,True
